symbol,entry_time,exit_time,net_r,win,bars_held,exit_reason,year
ATOM_USDT,2023-08-17,2023-09-06,-0.4939,0,20,time_exit,2023
ATOM_USDT,2024-04-13,2024-05-03,0.3055,1,20,time_exit,2024
ATOM_USDT,2024-07-05,2024-07-16,0.8791,1,11,rsi_exit,2024
ATOM_USDT,2024-08-05,2024-08-24,0.6145,1,19,rsi_exit,2024
ATOM_USDT,2025-10-10,2025-10-30,0.0036,1,20,time_exit,2025
AVAX_USDT,2022-05-09,2022-05-27,-1.0,0,18,atr_stop,2022
AVAX_USDT,2023-08-17,2023-09-06,-0.4404,0,20,time_exit,2023
AVAX_USDT,2026-02-05,2026-02-25,0.5081,1,20,time_exit,2026
BCH_USDT,2022-01-21,2022-02-07,0.4395,1,17,rsi_exit,2022
BCH_USDT,2022-06-13,2022-07-03,-0.5242,0,20,time_exit,2022
BCH_USDT,2023-08-17,2023-08-29,1.0007,1,12,rsi_exit,2023
BCH_USDT,2026-05-18,2026-05-28,-1.0,0,10,atr_stop,2026
BNB_USDT,2022-05-09,2022-05-12,-1.0,0,3,atr_stop,2022
BNB_USDT,2022-06-13,2022-07-03,-0.0701,0,20,time_exit,2022
BNB_USDT,2022-12-16,2023-01-04,0.7582,1,19,rsi_exit,2022
BNB_USDT,2023-06-05,2023-06-07,-1.0,0,2,atr_stop,2023
BNB_USDT,2023-06-08,2023-06-10,-1.0,0,2,atr_stop,2023
BNB_USDT,2023-06-11,2023-07-01,0.3497,1,20,time_exit,2023
BNB_USDT,2023-08-17,2023-08-29,0.5809,1,12,rsi_exit,2023
BNB_USDT,2025-02-04,2025-02-12,1.2165,1,8,rsi_exit,2025
BNB_USDT,2026-02-01,2026-02-05,-1.0,0,4,atr_stop,2026
BNB_USDT,2026-02-10,2026-03-02,0.1103,1,20,time_exit,2026
BTC_USDT,2021-05-19,2021-06-08,-0.22,0,20,time_exit,2021
BTC_USDT,2022-01-21,2022-02-04,0.8298,1,14,rsi_exit,2022
BTC_USDT,2022-05-09,2022-05-29,-0.101,0,20,time_exit,2022
BTC_USDT,2022-06-13,2022-07-03,-0.6201,0,20,time_exit,2022
BTC_USDT,2022-11-09,2022-11-29,0.1773,1,20,time_exit,2022
BTC_USDT,2023-08-17,2023-08-29,0.532,1,12,rsi_exit,2023
BTC_USDT,2025-02-26,2025-03-02,1.0811,1,4,rsi_exit,2025
BTC_USDT,2025-11-20,2025-12-10,0.4079,1,20,time_exit,2025
BTC_USDT,2026-02-01,2026-02-05,-1.0,0,4,atr_stop,2026
CHZ_USDT,2022-01-22,2022-02-06,0.8122,1,15,rsi_exit,2022
CHZ_USDT,2022-05-12,2022-06-01,0.3201,1,20,time_exit,2022
CHZ_USDT,2022-12-30,2023-01-10,1.0733,1,11,rsi_exit,2022
CHZ_USDT,2023-05-25,2023-06-05,-1.0,0,11,atr_stop,2023
CHZ_USDT,2023-06-07,2023-06-10,-1.0,0,3,atr_stop,2023
CHZ_USDT,2023-06-11,2023-07-01,0.6026,1,20,rsi_exit,2023
CHZ_USDT,2023-08-17,2023-09-06,-0.3065,0,20,time_exit,2023
CHZ_USDT,2023-09-11,2023-09-29,0.6867,1,18,rsi_exit,2023
CHZ_USDT,2024-07-04,2024-07-21,0.9464,1,17,rsi_exit,2024
CHZ_USDT,2024-08-05,2024-08-22,0.5903,1,17,rsi_exit,2024
DASH_USDT,2022-01-22,2022-02-07,0.5588,1,16,rsi_exit,2022
DASH_USDT,2022-05-11,2022-05-31,0.2267,1,20,time_exit,2022
DASH_USDT,2023-03-11,2023-03-23,1.104,1,12,rsi_exit,2023
DASH_USDT,2023-06-10,2023-06-25,0.6735,1,15,rsi_exit,2023
DASH_USDT,2023-08-17,2023-09-06,-0.021,0,20,time_exit,2023
DASH_USDT,2024-06-18,2024-07-08,-0.0268,0,20,time_exit,2024
DOGE_USDT,2022-06-13,2022-06-26,1.1463,1,13,rsi_exit,2022
DOGE_USDT,2023-03-09,2023-03-17,0.8888,1,8,rsi_exit,2023
DOGE_USDT,2026-02-05,2026-02-14,0.8881,1,9,rsi_exit,2026
DOT_USDT,2022-05-09,2022-05-29,-0.154,0,20,time_exit,2022
DOT_USDT,2023-08-17,2023-09-06,-0.2941,0,20,time_exit,2023
DOT_USDT,2023-09-11,2023-10-01,0.6296,1,20,rsi_exit,2023
DOT_USDT,2024-08-04,2024-08-05,-1.0,0,1,atr_stop,2024
DOT_USDT,2025-06-22,2025-07-09,0.6994,1,17,rsi_exit,2025
DOT_USDT,2026-02-05,2026-02-25,1.0819,1,20,rsi_exit,2026
EIGEN_USDT,2024-10-15,2024-11-04,-0.804,0,20,time_exit,2024
EIGEN_USDT,2024-11-05,2024-11-25,0.8795,1,20,rsi_exit,2024
EIGEN_USDT,2025-04-06,2025-04-22,0.642,1,16,rsi_exit,2025
EIGEN_USDT,2026-02-05,2026-02-25,-0.0229,0,20,time_exit,2026
ENA_USDT,2024-07-05,2024-07-20,0.7778,1,15,rsi_exit,2024
ENA_USDT,2024-08-05,2024-08-23,0.7157,1,18,rsi_exit,2024
ENA_USDT,2026-01-31,2026-02-20,-0.6302,0,20,time_exit,2026
ETH_USDT,2022-01-21,2022-02-04,0.6397,1,14,rsi_exit,2022
ETH_USDT,2022-06-13,2022-07-03,-0.3626,0,20,time_exit,2022
ETH_USDT,2023-08-17,2023-09-06,-0.3734,0,20,time_exit,2023
ETH_USDT,2024-08-05,2024-08-24,0.5794,1,19,rsi_exit,2024
ETH_USDT,2025-04-08,2025-04-22,0.7397,1,14,rsi_exit,2025
ETH_USDT,2026-02-01,2026-02-21,-0.5393,0,20,time_exit,2026
FET_USDT,2022-05-11,2022-05-31,0.3569,1,20,time_exit,2022
FET_USDT,2022-06-16,2022-07-06,-0.1334,0,20,time_exit,2022
FET_USDT,2024-06-11,2024-06-26,0.5224,1,15,rsi_exit,2024
FET_USDT,2024-08-05,2024-08-22,0.6958,1,17,rsi_exit,2024
FET_USDT,2025-10-10,2025-10-30,-0.5923,0,20,time_exit,2025
FET_USDT,2026-02-05,2026-02-25,0.3714,1,20,time_exit,2026
FIL_USDT,2021-05-19,2021-06-08,0.2033,1,20,time_exit,2021
FIL_USDT,2022-01-22,2022-02-07,0.7109,1,16,rsi_exit,2022
FIL_USDT,2022-05-11,2022-05-31,-0.09,0,20,time_exit,2022
FIL_USDT,2022-06-13,2022-07-03,-0.0187,0,20,time_exit,2022
FIL_USDT,2022-12-16,2023-01-05,0.3,1,20,time_exit,2022
FIL_USDT,2023-08-17,2023-09-06,-0.3406,0,20,time_exit,2023
FIL_USDT,2024-07-05,2024-07-15,1.1673,1,10,rsi_exit,2024
FIL_USDT,2025-02-06,2025-02-26,0.0208,1,20,time_exit,2025
FIL_USDT,2025-10-11,2025-10-31,-0.0559,0,20,time_exit,2025
FIL_USDT,2026-02-01,2026-02-21,-0.239,0,20,time_exit,2026
GRT_USDT,2022-01-24,2022-02-07,0.7741,1,14,rsi_exit,2022
GRT_USDT,2022-05-11,2022-05-31,0.0836,1,20,time_exit,2022
GRT_USDT,2023-08-17,2023-09-06,-0.0505,0,20,time_exit,2023
GRT_USDT,2023-09-11,2023-09-19,1.0182,1,8,rsi_exit,2023
GRT_USDT,2024-08-05,2024-08-23,0.9193,1,18,rsi_exit,2024
GRT_USDT,2025-03-10,2025-03-30,0.1388,1,20,time_exit,2025
GRT_USDT,2026-02-05,2026-02-25,0.3755,1,20,time_exit,2026
HBAR_USDT,2022-04-30,2022-05-10,-1.0,0,10,atr_stop,2022
HBAR_USDT,2022-05-11,2022-05-31,0.0554,1,20,time_exit,2022
HBAR_USDT,2022-12-31,2023-01-08,0.9776,1,8,rsi_exit,2022
HBAR_USDT,2023-06-11,2023-06-20,0.6729,1,9,rsi_exit,2023
HBAR_USDT,2024-08-05,2024-08-23,0.5624,1,18,rsi_exit,2024
HBAR_USDT,2025-06-22,2025-07-02,0.7249,1,10,rsi_exit,2025
HBAR_USDT,2026-02-05,2026-02-13,0.9797,1,8,rsi_exit,2026
ICP_USDT,2021-05-25,2021-06-14,-0.3427,0,20,time_exit,2021
ICP_USDT,2021-06-15,2021-07-05,-0.3127,0,20,time_exit,2021
ICP_USDT,2021-07-16,2021-08-05,0.7148,1,20,time_exit,2021
ICP_USDT,2022-05-11,2022-05-31,0.168,1,20,time_exit,2022
ICP_USDT,2023-06-10,2023-06-23,0.7579,1,13,rsi_exit,2023
ICP_USDT,2023-08-17,2023-09-06,-0.0631,0,20,time_exit,2023
ICP_USDT,2023-09-14,2023-09-29,0.5843,1,15,rsi_exit,2023
ICP_USDT,2024-07-04,2024-07-13,1.3925,1,9,rsi_exit,2024
ICP_USDT,2025-10-10,2025-10-30,-0.1144,0,20,time_exit,2025
INJ_USDT,2022-01-21,2022-02-10,-0.1331,0,20,time_exit,2022
INJ_USDT,2022-04-30,2022-05-11,-1.0,0,11,atr_stop,2022
INJ_USDT,2022-05-12,2022-06-01,0.1316,1,20,time_exit,2022
INJ_USDT,2022-06-13,2022-07-03,-0.185,0,20,time_exit,2022
INJ_USDT,2026-02-05,2026-02-21,0.8009,1,16,rsi_exit,2026
JTO_USDT,2025-10-10,2025-10-30,-0.2041,0,20,time_exit,2025
JTO_USDT,2025-11-16,2025-12-06,-0.4491,0,20,time_exit,2025
JTO_USDT,2025-12-18,2026-01-01,0.9876,1,14,rsi_exit,2025
LINK_USDT,2021-12-05,2021-12-23,0.3467,1,18,rsi_exit,2021
LINK_USDT,2022-05-09,2022-05-29,-0.4633,0,20,time_exit,2022
LINK_USDT,2023-06-12,2023-06-23,1.015,1,11,rsi_exit,2023
LINK_USDT,2024-04-13,2024-05-03,0.2061,1,20,time_exit,2024
LINK_USDT,2024-08-05,2024-08-21,0.6008,1,16,rsi_exit,2024
LINK_USDT,2026-01-31,2026-02-06,-1.0,0,6,atr_stop,2026
LPT_USDT,2021-06-11,2021-07-01,-0.8784,0,20,time_exit,2021
LPT_USDT,2021-07-12,2021-07-29,0.3123,1,17,rsi_exit,2021
LPT_USDT,2022-06-13,2022-06-24,0.6602,1,11,rsi_exit,2022
LPT_USDT,2022-12-16,2023-01-05,-0.7496,0,20,time_exit,2022
LPT_USDT,2023-01-06,2023-01-12,0.8996,1,6,rsi_exit,2023
LPT_USDT,2023-03-11,2023-03-21,0.9717,1,10,rsi_exit,2023
LPT_USDT,2024-08-05,2024-08-22,0.7639,1,17,rsi_exit,2024
LPT_USDT,2025-02-06,2025-02-26,-0.185,0,20,time_exit,2025
LPT_USDT,2025-04-08,2025-04-22,1.4323,1,14,rsi_exit,2025
LTC_USDT,2022-05-12,2022-06-01,-0.0658,0,20,time_exit,2022
LTC_USDT,2022-06-13,2022-06-25,1.1411,1,12,rsi_exit,2022
LTC_USDT,2023-03-10,2023-03-17,0.9219,1,7,rsi_exit,2023
LTC_USDT,2023-08-17,2023-09-06,-0.1575,0,20,time_exit,2023
LTC_USDT,2026-01-31,2026-02-06,-1.0,0,6,atr_stop,2026
NEAR_USDT,2022-06-14,2022-07-04,0.0973,1,20,time_exit,2022
NEAR_USDT,2022-11-09,2022-11-29,-0.5199,0,20,time_exit,2022
NEAR_USDT,2023-06-10,2023-06-23,0.664,1,13,rsi_exit,2023
NEAR_USDT,2023-08-17,2023-09-06,0.0631,1,20,time_exit,2023
NEAR_USDT,2024-06-18,2024-07-08,-0.1647,0,20,time_exit,2024
NEAR_USDT,2024-08-05,2024-08-23,0.9134,1,18,rsi_exit,2024
NEAR_USDT,2025-02-06,2025-02-26,-0.0918,0,20,time_exit,2025
NEAR_USDT,2026-02-01,2026-02-06,-1.0,0,5,atr_stop,2026
NIL_USDT,2025-04-07,2025-04-27,-0.1341,0,20,time_exit,2025
NIL_USDT,2026-03-27,2026-04-16,0.5031,1,20,rsi_exit,2026
ONDO_USDT,2026-02-05,2026-02-25,0.5839,1,20,time_exit,2026
ORDI_USDT,2025-02-06,2025-02-26,0.163,1,20,time_exit,2025
ORDI_USDT,2026-02-05,2026-02-25,0.0696,1,20,time_exit,2026
PENDLE_USDT,2024-08-04,2024-08-23,0.6981,1,19,rsi_exit,2024
PENDLE_USDT,2026-02-05,2026-02-25,0.2699,1,20,time_exit,2026
PENGU_USDT,2026-02-05,2026-02-25,0.4925,1,20,time_exit,2026
PEPE_USDT,2023-05-19,2023-06-08,-0.2796,0,20,time_exit,2023
PEPE_USDT,2023-06-09,2023-06-23,1.1388,1,14,rsi_exit,2023
PEPE_USDT,2023-09-17,2023-09-29,1.2,1,12,rsi_exit,2023
RENDER_USDT,2024-08-09,2024-08-24,0.6909,1,15,rsi_exit,2024
RENDER_USDT,2025-10-10,2025-10-30,-0.0471,0,20,time_exit,2025
SAGA_USDT,2024-04-23,2024-05-13,-0.6206,0,20,time_exit,2024
SAGA_USDT,2024-05-14,2024-06-02,0.8859,1,19,rsi_exit,2024
SAGA_USDT,2024-06-17,2024-07-05,-1.0,0,18,atr_stop,2024
SAGA_USDT,2025-03-09,2025-03-29,-0.1518,0,20,time_exit,2025
SAGA_USDT,2025-04-06,2025-04-23,0.3412,1,17,rsi_exit,2025
SAGA_USDT,2026-02-05,2026-02-25,0.1575,1,20,time_exit,2026
SAGA_USDT,2026-04-19,2026-05-09,0.1388,1,20,time_exit,2026
SEI_USDT,2024-04-13,2024-04-29,0.6807,1,16,rsi_exit,2024
SEI_USDT,2024-08-05,2024-08-23,1.2319,1,18,rsi_exit,2024
SEI_USDT,2025-02-06,2025-02-22,0.6031,1,16,rsi_exit,2025
SEI_USDT,2026-01-31,2026-02-06,-1.0,0,6,atr_stop,2026
SEI_USDT,2026-03-29,2026-04-16,0.751,1,18,rsi_exit,2026
SOL_USDT,2022-01-22,2022-02-07,0.6081,1,16,rsi_exit,2022
SOL_USDT,2022-05-11,2022-05-31,-0.1779,0,20,time_exit,2022
SOL_USDT,2022-11-09,2022-11-29,-0.0593,0,20,time_exit,2022
SOL_USDT,2022-12-28,2023-01-03,1.5789,1,6,rsi_exit,2022
SOL_USDT,2023-06-14,2023-06-29,0.7385,1,15,rsi_exit,2023
SOL_USDT,2025-02-26,2025-03-02,1.1287,1,4,rsi_exit,2025
SOL_USDT,2026-02-04,2026-02-06,-1.0,0,2,atr_stop,2026
SPK_USDT,2025-07-01,2025-07-21,1.4362,1,20,rsi_exit,2025
SUI_USDT,2023-05-17,2023-06-05,-1.0,0,19,atr_stop,2023
SUI_USDT,2023-06-06,2023-06-10,-1.0,0,4,atr_stop,2023
SUI_USDT,2023-06-11,2023-07-01,0.3204,1,20,time_exit,2023
SUI_USDT,2023-08-16,2023-08-23,0.8103,1,7,rsi_exit,2023
SUI_USDT,2024-05-14,2024-05-20,1.1776,1,6,rsi_exit,2024
SUI_USDT,2024-08-05,2024-08-08,1.8411,1,3,rsi_exit,2024
SUI_USDT,2025-11-21,2025-12-11,0.4741,1,20,time_exit,2025
SUI_USDT,2026-01-31,2026-02-06,-1.0,0,6,atr_stop,2026
TAO_USDT,2024-04-25,2024-05-15,-0.3022,0,20,time_exit,2024
TAO_USDT,2026-02-05,2026-02-16,0.6915,1,11,rsi_exit,2026
TIA_USDT,2024-04-12,2024-04-20,0.9303,1,8,rsi_exit,2024
TIA_USDT,2024-07-05,2024-07-09,1.5663,1,4,rsi_exit,2024
TIA_USDT,2025-06-22,2025-07-09,0.6174,1,17,rsi_exit,2025
TIA_USDT,2025-10-10,2025-10-30,-0.0292,0,20,time_exit,2025
TON_USDT,2025-02-02,2025-02-03,-1.0,0,1,atr_stop,2025
TON_USDT,2025-02-04,2025-02-24,-0.3165,0,20,time_exit,2025
TON_USDT,2025-03-09,2025-03-15,1.1284,1,6,rsi_exit,2025
TON_USDT,2025-09-25,2025-10-10,-1.0,0,15,atr_stop,2025
TON_USDT,2025-10-11,2025-10-31,0.2405,1,20,time_exit,2025
TON_USDT,2025-11-21,2025-12-11,0.3135,1,20,time_exit,2025
TRX_USDT,2022-01-08,2022-01-22,-1.0,0,14,atr_stop,2022
TRX_USDT,2022-06-14,2022-07-04,0.6496,1,20,rsi_exit,2022
TRX_USDT,2022-11-09,2022-11-14,-1.0,0,5,atr_stop,2022
TRX_USDT,2024-03-19,2024-04-08,0.9847,1,20,rsi_exit,2024
UNI_USDT,2023-06-10,2023-06-21,1.0237,1,11,rsi_exit,2023
UNI_USDT,2024-04-13,2024-05-03,0.2203,1,20,time_exit,2024
UNI_USDT,2024-08-05,2024-08-21,1.0527,1,16,rsi_exit,2024
UNI_USDT,2026-01-31,2026-02-06,-1.0,0,6,atr_stop,2026
WLD_USDT,2024-06-17,2024-07-05,-1.0,0,18,atr_stop,2024
WLD_USDT,2024-07-06,2024-07-16,1.0513,1,10,rsi_exit,2024
XRP_USDT,2022-01-22,2022-02-06,0.5792,1,15,rsi_exit,2022
XRP_USDT,2022-05-09,2022-05-12,-1.0,0,3,atr_stop,2022
XRP_USDT,2022-06-13,2022-06-24,0.75,1,11,rsi_exit,2022
XRP_USDT,2023-08-17,2023-09-06,-0.0271,0,20,time_exit,2023
XRP_USDT,2026-02-04,2026-02-05,-1.0,0,1,atr_stop,2026
ZEC_USDT,2022-01-21,2022-02-05,0.4231,1,15,rsi_exit,2022
ZEC_USDT,2022-11-09,2022-11-29,0.3715,1,20,time_exit,2022
ZEC_USDT,2023-03-10,2023-03-23,0.7629,1,13,rsi_exit,2023
ZEC_USDT,2023-06-10,2023-06-23,0.9036,1,13,rsi_exit,2023
ZEC_USDT,2023-08-17,2023-09-06,0.2025,1,20,time_exit,2023
ZEC_USDT,2024-01-08,2024-01-28,0.1258,1,20,time_exit,2024
ZEC_USDT,2024-04-13,2024-05-03,0.4188,1,20,time_exit,2024
ZEC_USDT,2026-02-05,2026-02-14,1.0873,1,9,rsi_exit,2026
ZEN_USDT,2022-01-21,2022-02-05,0.4621,1,15,rsi_exit,2022
ZEN_USDT,2023-05-08,2023-05-28,0.4475,1,20,time_exit,2023
ZEN_USDT,2023-06-10,2023-06-24,0.6803,1,14,rsi_exit,2023
ZEN_USDT,2024-06-18,2024-07-02,0.6949,1,14,rsi_exit,2024
ZEN_USDT,2026-02-05,2026-02-25,0.0295,1,20,time_exit,2026
